File	Creator	Issue	Volume	Journal	ISSN	ID	Citation	Title	Place Labe	Language	Publisher	Date
History_3-rdf.tsv	Cameron, C. M.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046085	AMERICAN HISTORICAL REVIEW 108(3), 870. (2003)	PETER SCHRIJVERS. The GI War against Japan: American Soldiers in Asia and the Pacific during World War II	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Tamura, E. H.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046093	AMERICAN HISTORICAL REVIEW 108(3), 871. (2003)	LON KURASHIGE. Japanese American Celebration and Conflict: A History of Ethnic Identity and Festival, 1934-1990	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	White, M.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046102	AMERICAN HISTORICAL REVIEW 108(3), 872. (2003)	ROBERT WEISBROT. Maximum Danger: Kennedy, the Missiles, and the Crisis of American Confidence	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Symcox, L.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046130	AMERICAN HISTORICAL REVIEW 108(3), 874. (2003)	JONATHAN ZIMMERMAN. Whose America? Culture Wars and the Public Schools	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Whitfield, S. J.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046149	AMERICAN HISTORICAL REVIEW 108(3), 875. (2003)	MICHAEL E. STAUB. Torn at the Roots: The Crisis of Jewish Liberalism in Postwar America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Rabe, S. G.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046210	AMERICAN HISTORICAL REVIEW 108(3), 882. (2003)	MICHAEL D. GAMBONE. Capturing the Revolution: The United States, Central America, and Nicaragua, 1961-1972	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Neimeyer, C. P.	3	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN134046530	AMERICAN HISTORICAL REVIEW 108(3), 911. (2003)	STEPHEN BRUMWELL. Redcoats: The British Soldier and War in the Americas, 1755-1763	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Britton, D. F.	2	25	PUBLIC HISTORIAN	0272-3433	(Uk)RN134718885	PUBLIC HISTORIAN 25(2), 114. (2003)	American Originals: Treasures from the National Archives. Stacey Bredhoff, curator	xxu	eng	UNIVERSITY OF CALIFORNIA	2003
History_3-rdf.tsv	Clarkin, T.	1	78	NEW MEXICO HISTORICAL REVIEW	0028-6206	(Uk)RN134937702	NEW MEXICO HISTORICAL REVIEW 78(1), 103. (2003)	Donald L. Fixico, The Urban Indian Experience in America	xxu	eng	UNIVERSITY OF NEW MEXICO	2003
History_3-rdf.tsv	Whisenhunt, W. B.	01-Feb	30	RUSSIAN HISTORY	0094-288X	(Uk)RN135037877	RUSSIAN HISTORY 30(1/2), 230	James K. Libbey. Russian-American Economic Relations, 1763-1999	xxu	eng		
History_3-rdf.tsv	Bauer, A. J.	1	51	SCANDINAVIAN ECONOMIC HISTORY REVIEW	0358-5522	(Uk)RN135043310	SCANDINAVIAN ECONOMIC HISTORY REVIEW 51(1), 88. (2003)	Goods, Power, History: Latin America's Material Culture, by Kenth Hermansson	dk	eng	SCANDINAVIAN ECONOMIC	2003
History_3-rdf.tsv	Kolb, C. C.	2	37	HISTORICAL ARCHAEOLOGY	0440-9213	(Uk)RN135057830	HISTORICAL ARCHAEOLOGY 37(2), 118. (2003)	Noel Hume: A Guide to Artifacts of Colonial America	xxu	eng	THE SOCIETY FOR HISTORICAL ARCHAEOLOGY	2003
History_3-rdf.tsv	Agbe-Davies, A. S.	2	37	HISTORICAL ARCHAEOLOGY	0440-9213	(Uk)RN135057857	HISTORICAL ARCHAEOLOGY 37(2), 120. (2003)	Wilkie and Shorter, Jr.: Lucrecia's Well: An Archaeological Glimpse of an African-American Midwife's Household	xxu	eng	THE SOCIETY FOR HISTORICAL ARCHAEOLOGY	2003
History_3-rdf.tsv	Turnbaugh, S. P.	3	68	AMERICAN ANTIQUITY	0002-7316	(Uk)RN135256067	AMERICAN ANTIQUITY 68(3), 597. (2003)	Souvenirs of the Fur Trade: Northwest Coast Indian Art and Artifacts Collected by American Mariners, 1788-1844, by Mary Malloy	xxu	eng	SOCIETY FOR AMERICAN ARCHAEOLOGY	2003
History_3-rdf.tsv	Dunkerley, J.	3	83	HISPANIC AMERICAN HISTORICAL REVIEW	0018-2168	(Uk)RN135424693	HISPANIC AMERICAN HISTORICAL REVIEW 83(3), 570. (2003)	Latin America at the End of Politics, by Forrest D. Colburn	xxu	eng	HISTORY OF THE AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Pursell, M.	3	83	HISPANIC AMERICAN HISTORICAL REVIEW	0018-2168	(Uk)RN135424749	HISPANIC AMERICAN HISTORICAL REVIEW 83(3), 577. (2003)	The Biography of Mahommah Gardo Baquaqua: His Passage from Slavery to Freedom in Africa and America, edited by Robin Law and Paul E. Lovejoy	xxu	eng	HISTORY OF THE AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Pletcher, D. M.	3	83	HISPANIC AMERICAN HISTORICAL REVIEW	0018-2168	(Uk)RN135424930	HISPANIC AMERICAN HISTORICAL REVIEW 83(3), 608. (2003)	James G. Blaine and Latin America, by David Healy	xxu	eng	HISTORY OF THE AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Parker, R. B.	3	57	MIDDLE EAST JOURNAL	0026-3141	(Uk)RN135869993	MIDDLE EAST JOURNAL 57(3), 520. (2003)	Cursed is the Peacemaker, the American Diplomat Versus the Israeli General, Beirut 1982, by John Boykin	xxu	eng	INDIANA UNIVERSITY PRESS	2003
History_3-rdf.tsv		3	78	SPECULUM -MASSACHUSETTS-	0038-7134	(Uk)RN136091477	SPECULUM -MASSACHUSETTS- 78(3), 1032. (2003)	Trexler, Richard C., Religion in Social Context in Europe and America, 1200-1700	xxu	eng	MEDIEVAL ACADEMY OF AMERICA	2003
History_3-rdf.tsv	McKay, A. C.	2	66	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON	0041-977X	(Uk)RN136121530	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON 66(2), 287. (2003)	NEALE, JONATHAN: The American War in Vietnam, 1960-1975	xxk	eng	OXFORD UNIVERSITY PRESS	2003
History_3-rdf.tsv	Vo, L. T.	1	29	AMERASIA JOURNAL	0044-7471	(Uk)RN136123557	AMERASIA JOURNAL 29(1), ix. (2003)	Vietnamese American Trajectories: Dimensions of Diaspora	xxu	eng	UNIVERSITY OF CALIFORNIA	2003
History_3-rdf.tsv	Chasteen, J. C.	3	35	JOURNAL OF LATIN AMERICAN STUDIES	0022-216X	(Uk)RN136583357	JOURNAL OF LATIN AMERICAN STUDIES 35(3), 629. (2003)	Will Fowler, Latin America, 1800-2000	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2003
History_3-rdf.tsv	Bouvier, V. M.	3	35	JOURNAL OF LATIN AMERICAN STUDIES	0022-216X	(Uk)RN136583394	JOURNAL OF LATIN AMERICAN STUDIES 35(3), 635. (2003)	Martha Menchaca, Recovering History, Constructing Race: The Indian, Black, and White Roots of Mexican Americans	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2003
History_3-rdf.tsv	Vilas, C. M.	3	35	JOURNAL OF LATIN AMERICAN STUDIES	0022-216X	(Uk)RN136583620	JOURNAL OF LATIN AMERICAN STUDIES 35(3), 670. (2003)	Forrest D. Colburn, Latin America at the End of Politics	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2003
History_3-rdf.tsv	Lowe, P.	AUT	3	CONTEMPORARY BRITISH HISTORY	1361-9462	(Uk)RN136594720	CONTEMPORARY BRITISH HISTORY 3(AUT), 121. (2003)	WHITFIELD, ANDREW, Hong Kong, Empire and the Anglo-American Alliance at War, 1941-1945	xxk	eng	FRANK CASS & CO LTD	2003
History_3-rdf.tsv	Cogliano, F.	478	118	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN137244844	ENGLISH HISTORICAL REVIEW 118(478), 1068. (2003)	Carroll, Francis M., A Good and Wise Measure: The Struggle for the Canadian-American Border, 1783-1842	xxk	eng	Oxford University Press	2003
History_3-rdf.tsv	August, J. L.	3	34	WESTERN HISTORICAL QUARTERLY	0043-3810	(Uk)RN137277849	WESTERN HISTORICAL QUARTERLY 34(3), 389	Schulte, Wayne Aspinall and the Shaping of the American West	xxu	eng		
History_3-rdf.tsv	Dunlap, T. R.	3	34	WESTERN HISTORICAL QUARTERLY	0043-3810	(Uk)RN137277899	WESTERN HISTORICAL QUARTERLY 34(3), 393	Herman, Hunting and the American Imagination	xxu	eng		
History_3-rdf.tsv	Voggesser, G.	3	34	WESTERN HISTORICAL QUARTERLY	0043-3810	(Uk)RN137277900	WESTERN HISTORICAL QUARTERLY 34(3), 394	Lott, American Bison	xxu	eng		
History_3-rdf.tsv	Rust, E. C.	4	61	AMERICAN NEPTUNE	0003-0155	(Uk)RN137448153	AMERICAN NEPTUNE 61(4), 471. (2001)	Kenneth M. Beyer, Q-Ships versus U-Boats: America's Secret Project	xxu	eng	PEABODY MUSEUM OF SALEM AND ESSEX INSTITUTE	2001
History_3-rdf.tsv	Pearson, R.	3	72	PACIFIC HISTORICAL REVIEW	0030-8684	(Uk)RN137519675	PACIFIC HISTORICAL REVIEW 72(3), 446. (2003)	De Leon, Racial Frontiers: Africans, Chinese, and Mexicans in Western America, 1848-1890	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Gamboa, E.	3	72	PACIFIC HISTORICAL REVIEW	0030-8684	(Uk)RN137519779	PACIFIC HISTORICAL REVIEW 72(3), 460. (2003)	Gonzalez, Mexican Consuls and Labor Organizing: Imperial Politics in the American Southwest	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Scully, E.	3	72	PACIFIC HISTORICAL REVIEW	0030-8684	(Uk)RN137519803	PACIFIC HISTORICAL REVIEW 72(3), 465. (2003)	Zhang, America Perceived: The Making of Chinese Images of the United States, 1945-1953	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Newman, K. M.	1	37	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN137579855	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH- 37(1), 239. (2003)	Listening to Nineteenth-Century America. By Mark M. Smith	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2003
History_3-rdf.tsv	Nash, G. B.	1	37	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN137579983	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH- 37(1), 265. (2003)	The Indian Slave Trade: The Rise of the English Empire in the American South, 1670-1717. By Alan Gallay	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2003
History_3-rdf.tsv	Smith, S. L.	4	22	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN137778644	JOURNAL OF AMERICAN ETHNIC HISTORY 22(4), 86. (2003)	Endangered Peoples of North America: Struggles to Survive and Thrive, edited by Tom Greaves	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2003
History_3-rdf.tsv	Wang, L. L.-C.	4	22	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN137778669	JOURNAL OF AMERICAN ETHNIC HISTORY 22(4), 89. (2003)	Remaking Chinese America: Immigration, Family, and Community, 1940-1965, by Xiaojian Zhao	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2003
History_3-rdf.tsv	Jaroszynska-Kirchmann, A. D.	4	22	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN137778705	JOURNAL OF AMERICAN ETHNIC HISTORY 22(4), 96. (2003)	Polish Political Emigres in the United States of America, 1831-1864, by Florian Stasik	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2003
History_3-rdf.tsv	Moloney, D. M.	4	22	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN137778735	JOURNAL OF AMERICAN ETHNIC HISTORY 22(4), 100. (2003)	In Search of American Catholicism: A History of Religion and Culture in Tension, by Jay P. Dolan	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2003
History_3-rdf.tsv	Eisenberg, E.	4	22	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN137778759	JOURNAL OF AMERICAN ETHNIC HISTORY 22(4), 103. (2003)	Women and American Judaism: Historical Perspectives, edited by Pamela S. Nadell and Jonathan D. Sarna	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2003
History_3-rdf.tsv	Szalontai, B.	3	62	JOURNAL OF ASIAN STUDIES -ANN ARBOR-	0021-9118	(Uk)RN137842140	JOURNAL OF ASIAN STUDIES -ANN ARBOR- 62(3), 980. (2003)	Millett, Their War for Korea: American, Asian, and European Combatants and Civilians, 1945-1953	xxu	eng	Association For Asian Studies	2003
History_3-rdf.tsv	Gordon, J. S.	5	54	AMERICAN HERITAGE	0002-8738	(Uk)RN137926219	AMERICAN HERITAGE 54(5), 23. (2003)	"The Business of America: ""You Press the Button, We Do the Rest"": What digital camera makers can learn from George Eastman"	xxu	eng	AMERICAN HERITAGE	2003
History_3-rdf.tsv	Miller, J. E.	3	25	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN138329651	INTERNATIONAL HISTORY REVIEW 25(3), 687. (2003)	Ross, Steven T. American War Plans, 1890-1939	xxc	eng	INTERNATIONAL HISTORY REVIEW	2003
History_3-rdf.tsv	Akenson, D. H.	3	25	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN138329779	INTERNATIONAL HISTORY REVIEW 25(3), 711. (2003)	Eichacker, Joanne Mooney. Irish Republican Women in America: Lecture Tours, 1916-1925	xxc	eng	INTERNATIONAL HISTORY REVIEW	2003
History_3-rdf.tsv	Summers, M. W.	2	99	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN139176313	REGISTER- KENTUCKY HISTORICAL SOCIETY 99(2), 173. (2001)	Altschuler and Blumin, Rude Republic: Americans and Their Politics in the Nineteenth Century	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2001
History_3-rdf.tsv	Stamper, W. T.	2	99	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN139176400	REGISTER- KENTUCKY HISTORICAL SOCIETY 99(2), 189. (2001)	Ostrander, The Life of Prayer in a World of Science: Protestants, Prayer, and American Culture, 1870-1930	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2001
History_3-rdf.tsv	Oriard, M.	2	99	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN139176430	REGISTER- KENTUCKY HISTORICAL SOCIETY 99(2), 194. (2001)	Bernstein, Football: The Ivy League Origins of an American Obsession	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2001
History_3-rdf.tsv	Maulucci, T. W.	3	26	GERMAN STUDIES REVIEW	0149-7952	(Uk)RN139440790	GERMAN STUDIES REVIEW 26(3), 577. (2003)	Konrad Adenauer's April 1953 Visit to the United States and the Limits of the German-American Relationship in the Early 1950s	xxu	eng	THE GERMAN STUDIES ASSOCIATION	2003
History_3-rdf.tsv	Etheridge, B. C.	3	26	GERMAN STUDIES REVIEW	0149-7952	(Uk)RN139441509	GERMAN STUDIES REVIEW 26(3), 699. (2003)	Volker Berghahn. America and the Intellectual Cold Wars in Europe: Shepard Stone between Philanthropy, Academy, and Diplomacy	xxu	eng	THE GERMAN STUDIES ASSOCIATION	2003
History_3-rdf.tsv	Eriksen, T. H.	3	21	JOURNAL OF CONTEMPORARY AFRICAN STUDIES	0258-9001	(Uk)RN139454960	JOURNAL OF CONTEMPORARY AFRICAN STUDIES 21(3), 491. (2003)	Wanderings: Sudanese Migrants and Exiles in North America by Rogaia Mustafa Abusharaf	xxk	eng	CARFAX INTERNATIONAL PERIODICAL PUBLISHERS	2003
History_3-rdf.tsv	Gassert, P.	2	277	HISTORISCHE ZEITSCHRIFT	0018-2613	(Uk)RN139502241	HISTORISCHE ZEITSCHRIFT 277(2), 542. (2003)	J.-C. Agnew/R. Rosenzweig (Eds.), A Companion to Post-1945 America	gw	ger	BOEHLAU VERLAG HISTORISCHE ANTHROPOLOGIE	2003
History_3-rdf.tsv	Onuf, P. S.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764144	AMERICAN HISTORICAL REVIEW 108(4), 1109. (2003)	Jurgen Heideking and James A. Henretta, editors. Republicanism and Liberalism in America and the German States, 1750-1850	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Carley, M. J.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764194	AMERICAN HISTORICAL REVIEW 108(4), 1114. (2003)	Greg Kennedy. Anglo-American Strategic Relations and the Far East 1933-1939	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Castle, T. N.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764339	AMERICAN HISTORICAL REVIEW 108(4), 1125. (2003)	Philip E. Catton. Diem's Final Failure: Prelude to America's War in Vietnam	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Etheridge, E. W.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764454	AMERICAN HISTORICAL REVIEW 108(4), 1136. (2003)	Gerald N. Grob. The Deadly Truth: A History of Disease in America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Moore, J. S.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764467	AMERICAN HISTORICAL REVIEW 108(4), 1137. (2003)	James C. Whorton. Nature Cures: The History of Alternative Medicine in America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Conrad, S. A.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764479	AMERICAN HISTORICAL REVIEW 108(4), 1138. (2003)	Christopher L. Tomlins and Bruce H. Mann, editors. The Many Legalities of Early America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Carey, P. W.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764534	AMERICAN HISTORICAL REVIEW 108(4), 1144. (2003)	Jay P. Dolan. In Search of an American Catholicism: A History of Religion and Culture in Tension	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Cherry, C.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764546	AMERICAN HISTORICAL REVIEW 108(4), 1144. (2003)	Mark A. Noll. America's God: From Jonathan Edwards to Abraham Lincoln	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Shimizu, S. G.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764571	AMERICAN HISTORICAL REVIEW 108(4), 1147. (2003)	David M. Pletcher. The Diplomacy of Involvement: American Economic Expansion across the Pacific, 1784-1900	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Belohlavek, J. M.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764583	AMERICAN HISTORICAL REVIEW 108(4), 1148. (2003)	Robert E. May. Manifest Destiny's Underworld: Filibustering in Antebellum America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Boles, J. B.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764606	AMERICAN HISTORICAL REVIEW 108(4), 1150. (2003)	Stephen R. Haynes. Noah's Curse: The Biblical Justification of American Slavery	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	O Brien, M.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764636	AMERICAN HISTORICAL REVIEW 108(4), 1153. (2003)	David Goldfield. Still Fighting the Civil War: The American South and Southern History	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Cullen, J.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764649	AMERICAN HISTORICAL REVIEW 108(4), 1154. (2003)	Christopher A. Thomas. The Lincoln Memorial in American Life	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Barringer, M.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764663	AMERICAN HISTORICAL REVIEW 108(4), 1155. (2003)	David M. Wrobel. Promised Lands: Promotion, Memory, and the Creation of the American West	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Hoffer, W. H.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764697	AMERICAN HISTORICAL REVIEW 108(4), 1159. (2003)	William M. Wiecek. The Lost World of Classical Thought: Law and Ideology in America, 1886-1937	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Helbling, M.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764766	AMERICAN HISTORICAL REVIEW 108(4), 1165. (2003)	David Krasner. A Beautiful Pageant: African American Theatre, Drama, and Performance in the Harlem Renaissance, 1910-1927	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Griffith, S. F.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764789	AMERICAN HISTORICAL REVIEW 108(4), 1167. (2003)	Charles L. Ponce de Leon. Self-Exposure: Human-Interest Journalism and the Emergence of Celebrity in America, 1890-1940	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Gorn, E. J.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764801	AMERICAN HISTORICAL REVIEW 108(4), 1168. (2003)	Roger Horowitz, editor. Boys and Their Toys? Masculinity, Technology, and Class in America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Herman, E.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764831	AMERICAN HISTORICAL REVIEW 108(4), 1171. (2003)	Caroline Jean Acker. Creating the American Junkie: Addiction Research in the Classic Era of Narcotic Control	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Hsu, M. Y.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764856	AMERICAN HISTORICAL REVIEW 108(4), 1173. (2003)	Catherine Ceniza Choy. Empire of Care: Nursing and Migration in Filipino American History	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Ribuffo, L. P.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764881	AMERICAN HISTORICAL REVIEW 108(4), 1176. (2003)	June Melby Benowitz. Days of Discontent: American Women and Right-Wing Politics	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Fried, R. M.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764893	AMERICAN HISTORICAL REVIEW 108(4), 1177. (2003)	M. J. Heale. McCarthy's Americans: Red Scare Politics in State and Nation, 1935-1965	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Kroes, R.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764904	AMERICAN HISTORICAL REVIEW 108(4), 1178. (2003)	Lizabeth Cohen. A Consumers' Republic: The Politics of Mass Consumption in Postwar America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Powers, M.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764911	AMERICAN HISTORICAL REVIEW 108(4), 1179. (2003)	Lori Rotskoff. Love on the Rocks: Men, Women, and Alcohol in Post-World War II America	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Bunting, R.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764934	AMERICAN HISTORICAL REVIEW 108(4), 1180. (2003)	Andrew Glenn Kirk. Collecting Nature: The American Environmental Movement and the Conservation Library	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Ingraham, C.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764961	AMERICAN HISTORICAL REVIEW 108(4), 1183. (2003)	Elizabeth Freeman. The Wedding Complex: Forms of Belonging in Modern American Culture	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Tone, A.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139764971	AMERICAN HISTORICAL REVIEW 108(4), 1183. (2003)	Michael B. Katz. The Price of Citizenship: Redefining the American Welfare State	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	McNally, P.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139765344	AMERICAN HISTORICAL REVIEW 108(4), 1217. (2003)	Vincent Morley. Irish Opinion and the American Revolution, 1760-1783	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Goedde, P.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139765537	AMERICAN HISTORICAL REVIEW 108(4), 1234. (2003)	Maria Hohn. GIs and Frauleins: The German-American Encounter in 1950s West Germany	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Reuther, T.	4	108	AMERICAN HISTORICAL REVIEW	0002-8762	(Uk)RN139765540	AMERICAN HISTORICAL REVIEW 108(4), 1235. (2003)	Jessica C. E. Gienow-Hecht. Transmission Impossible: American Journalism as Cultural Diplomacy in Postwar Germany 1945-1955	xxu	eng	AMERICAN HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Trotter, R. L.	3	62	ARKANSAS HISTORICAL QUARTERLY	0004-1823	(Uk)RN139916631	ARKANSAS HISTORICAL QUARTERLY 62(3), 334. (2003)	Foos, A Short Offhand, Killing Affair: Soldiers and Social Conflict during the Mexican-American War	xxu	eng	ARKANSAS HISTORICAL ASSOCIATION	2003
History_3-rdf.tsv	Glenn, E. N.	3	44	LABOR HISTORY	0023-656X	(Uk)RN139929377	LABOR HISTORY 44(3), 383. (2003)	Eileen Boris, Unequal Freedom: How Race and Gender Shaped American Citizenship and Labor	xxk	eng	Carfax Publishing	2003
History_3-rdf.tsv	Hueglin, T. O.	4	8	EUROPEAN LEGACY	1084-8770	(Uk)RN140032711	EUROPEAN LEGACY 8(4), 519. (2003)	Brazil: Burden of the Past. Promise of the Future. Daedalus, Journal of the American Academy of Arts and Science	xxk	eng	CARFAX	2003
History_3-rdf.tsv	Kaplan, R. E.	4	8	EUROPEAN LEGACY	1084-8770	(Uk)RN140032734	EUROPEAN LEGACY 8(4), 522. (2003)	From Appomattox to Montmartre: Americans and the Paris Commune. By Philip M. Katz	xxk	eng	CARFAX	2003
